date,hour,demand,newdatetime,hour_of_day,day_of_month,month_of_year,year,quarter_of_year,week_of_year,day_of_year,day_of_week
2019-10-30,16,58,2019-10-30 16:00:00,16,30,10,2019,4,44,303,2
2019-10-30,17,30,2019-10-30 17:00:00,17,30,10,2019,4,44,303,2
2019-10-30,18,31,2019-10-30 18:00:00,18,30,10,2019,4,44,303,2
2019-10-30,19,20,2019-10-30 19:00:00,19,30,10,2019,4,44,303,2
2019-10-30,20,44,2019-10-30 20:00:00,20,30,10,2019,4,44,303,2
2019-10-30,21,31,2019-10-30 21:00:00,21,30,10,2019,4,44,303,2
2019-10-30,22,33,2019-10-30 22:00:00,22,30,10,2019,4,44,303,2
2019-10-30,23,80,2019-10-30 23:00:00,23,30,10,2019,4,44,303,2
2019-10-31,6,17,2019-10-31 06:00:00,6,31,10,2019,4,44,304,3
2019-10-31,7,65,2019-10-31 07:00:00,7,31,10,2019,4,44,304,3
2019-10-31,8,55,2019-10-31 08:00:00,8,31,10,2019,4,44,304,3
2019-10-31,9,40,2019-10-31 09:00:00,9,31,10,2019,4,44,304,3
2019-10-31,10,29,2019-10-31 10:00:00,10,31,10,2019,4,44,304,3
2019-10-31,11,81,2019-10-31 11:00:00,11,31,10,2019,4,44,304,3
2019-10-31,12,12,2019-10-31 12:00:00,12,31,10,2019,4,44,304,3
2019-10-31,13,27,2019-10-31 13:00:00,13,31,10,2019,4,44,304,3
2019-10-31,14,54,2019-10-31 14:00:00,14,31,10,2019,4,44,304,3
2019-10-31,15,52,2019-10-31 15:00:00,15,31,10,2019,4,44,304,3
2019-10-31,16,22,2019-10-31 16:00:00,16,31,10,2019,4,44,304,3
2019-10-31,17,82,2019-10-31 17:00:00,17,31,10,2019,4,44,304,3
2019-10-31,18,31,2019-10-31 18:00:00,18,31,10,2019,4,44,304,3
2019-10-31,19,40,2019-10-31 19:00:00,19,31,10,2019,4,44,304,3
2019-10-31,20,14,2019-10-31 20:00:00,20,31,10,2019,4,44,304,3
2019-10-31,21,44,2019-10-31 21:00:00,21,31,10,2019,4,44,304,3
2019-10-31,22,94,2019-10-31 22:00:00,22,31,10,2019,4,44,304,3
2019-10-31,23,68,2019-10-31 23:00:00,23,31,10,2019,4,44,304,3
2019-11-01,0,86,2019-11-01 00:00:00,0,1,11,2019,4,44,305,4
2019-11-01,2,72,2019-11-01 02:00:00,2,1,11,2019,4,44,305,4
2019-11-01,3,15,2019-11-01 03:00:00,3,1,11,2019,4,44,305,4
2019-11-01,6,31,2019-11-01 06:00:00,6,1,11,2019,4,44,305,4
2019-11-01,7,41,2019-11-01 07:00:00,7,1,11,2019,4,44,305,4
2019-11-01,8,104,2019-11-01 08:00:00,8,1,11,2019,4,44,305,4
2019-11-01,9,14,2019-11-01 09:00:00,9,1,11,2019,4,44,305,4
2019-11-01,10,37,2019-11-01 10:00:00,10,1,11,2019,4,44,305,4
2019-11-01,11,61,2019-11-01 11:00:00,11,1,11,2019,4,44,305,4
2019-11-01,12,131,2019-11-01 12:00:00,12,1,11,2019,4,44,305,4
2019-11-01,13,89,2019-11-01 13:00:00,13,1,11,2019,4,44,305,4
2019-11-01,14,91,2019-11-01 14:00:00,14,1,11,2019,4,44,305,4
2019-11-01,15,70,2019-11-01 15:00:00,15,1,11,2019,4,44,305,4
2019-11-01,16,79,2019-11-01 16:00:00,16,1,11,2019,4,44,305,4
2019-11-01,17,116,2019-11-01 17:00:00,17,1,11,2019,4,44,305,4
2019-11-01,18,85,2019-11-01 18:00:00,18,1,11,2019,4,44,305,4
2019-11-01,19,72,2019-11-01 19:00:00,19,1,11,2019,4,44,305,4
2019-11-01,20,55,2019-11-01 20:00:00,20,1,11,2019,4,44,305,4
2019-11-01,21,19,2019-11-01 21:00:00,21,1,11,2019,4,44,305,4
2019-11-01,22,91,2019-11-01 22:00:00,22,1,11,2019,4,44,305,4
2019-11-01,23,50,2019-11-01 23:00:00,23,1,11,2019,4,44,305,4
2019-11-02,0,21,2019-11-02 00:00:00,0,2,11,2019,4,44,306,5
2019-11-02,1,21,2019-11-02 01:00:00,1,2,11,2019,4,44,306,5
2019-11-02,2,15,2019-11-02 02:00:00,2,2,11,2019,4,44,306,5
2019-11-02,6,21,2019-11-02 06:00:00,6,2,11,2019,4,44,306,5
2019-11-02,7,27,2019-11-02 07:00:00,7,2,11,2019,4,44,306,5
2019-11-02,8,67,2019-11-02 08:00:00,8,2,11,2019,4,44,306,5
2019-11-02,9,46,2019-11-02 09:00:00,9,2,11,2019,4,44,306,5
2019-11-02,10,37,2019-11-02 10:00:00,10,2,11,2019,4,44,306,5
2019-11-02,11,98,2019-11-02 11:00:00,11,2,11,2019,4,44,306,5
2019-11-02,12,91,2019-11-02 12:00:00,12,2,11,2019,4,44,306,5
2019-11-02,13,168,2019-11-02 13:00:00,13,2,11,2019,4,44,306,5
2019-11-02,14,110,2019-11-02 14:00:00,14,2,11,2019,4,44,306,5
2019-11-02,15,116,2019-11-02 15:00:00,15,2,11,2019,4,44,306,5
2019-11-02,16,114,2019-11-02 16:00:00,16,2,11,2019,4,44,306,5
2019-11-02,17,141,2019-11-02 17:00:00,17,2,11,2019,4,44,306,5
2019-11-02,18,103,2019-11-02 18:00:00,18,2,11,2019,4,44,306,5
2019-11-02,19,27,2019-11-02 19:00:00,19,2,11,2019,4,44,306,5
2019-11-02,20,75,2019-11-02 20:00:00,20,2,11,2019,4,44,306,5
2019-11-02,21,80,2019-11-02 21:00:00,21,2,11,2019,4,44,306,5
2019-11-02,22,65,2019-11-02 22:00:00,22,2,11,2019,4,44,306,5
2019-11-02,23,59,2019-11-02 23:00:00,23,2,11,2019,4,44,306,5
2019-11-03,0,55,2019-11-03 00:00:00,0,3,11,2019,4,44,307,6
2019-11-03,1,72,2019-11-03 01:00:00,1,3,11,2019,4,44,307,6
2019-11-03,3,112,2019-11-03 03:00:00,3,3,11,2019,4,44,307,6
2019-11-03,4,45,2019-11-03 04:00:00,4,3,11,2019,4,44,307,6
2019-11-03,6,31,2019-11-03 06:00:00,6,3,11,2019,4,44,307,6
2019-11-03,9,30,2019-11-03 09:00:00,9,3,11,2019,4,44,307,6
2019-11-03,10,10,2019-11-03 10:00:00,10,3,11,2019,4,44,307,6
2019-11-03,11,17,2019-11-03 11:00:00,11,3,11,2019,4,44,307,6
2019-11-03,12,69,2019-11-03 12:00:00,12,3,11,2019,4,44,307,6
2019-11-03,13,104,2019-11-03 13:00:00,13,3,11,2019,4,44,307,6
2019-11-03,14,10,2019-11-03 14:00:00,14,3,11,2019,4,44,307,6
2019-11-03,15,31,2019-11-03 15:00:00,15,3,11,2019,4,44,307,6
2019-11-03,16,18,2019-11-03 16:00:00,16,3,11,2019,4,44,307,6
2019-11-03,17,53,2019-11-03 17:00:00,17,3,11,2019,4,44,307,6
2019-11-03,18,82,2019-11-03 18:00:00,18,3,11,2019,4,44,307,6
2019-11-03,19,9,2019-11-03 19:00:00,19,3,11,2019,4,44,307,6
2019-11-03,20,19,2019-11-03 20:00:00,20,3,11,2019,4,44,307,6
2019-11-03,21,69,2019-11-03 21:00:00,21,3,11,2019,4,44,307,6
2019-11-03,22,82,2019-11-03 22:00:00,22,3,11,2019,4,44,307,6
2019-11-04,6,22,2019-11-04 06:00:00,6,4,11,2019,4,45,308,0
2019-11-04,7,85,2019-11-04 07:00:00,7,4,11,2019,4,45,308,0
2019-11-04,8,37,2019-11-04 08:00:00,8,4,11,2019,4,45,308,0
2019-11-04,9,50,2019-11-04 09:00:00,9,4,11,2019,4,45,308,0
2019-11-04,10,71,2019-11-04 10:00:00,10,4,11,2019,4,45,308,0
2019-11-04,12,96,2019-11-04 12:00:00,12,4,11,2019,4,45,308,0
2019-11-04,14,69,2019-11-04 14:00:00,14,4,11,2019,4,45,308,0
2019-11-04,15,66,2019-11-04 15:00:00,15,4,11,2019,4,45,308,0
2019-11-04,16,75,2019-11-04 16:00:00,16,4,11,2019,4,45,308,0
2019-11-04,17,110,2019-11-04 17:00:00,17,4,11,2019,4,45,308,0
2019-11-04,18,48,2019-11-04 18:00:00,18,4,11,2019,4,45,308,0
2019-11-04,19,87,2019-11-04 19:00:00,19,4,11,2019,4,45,308,0
2019-11-04,20,72,2019-11-04 20:00:00,20,4,11,2019,4,45,308,0
2019-11-04,21,95,2019-11-04 21:00:00,21,4,11,2019,4,45,308,0
2019-11-04,22,15,2019-11-04 22:00:00,22,4,11,2019,4,45,308,0
2019-11-04,23,33,2019-11-04 23:00:00,23,4,11,2019,4,45,308,0
2019-11-05,0,89,2019-11-05 00:00:00,0,5,11,2019,4,45,309,1
2019-11-05,6,3,2019-11-05 06:00:00,6,5,11,2019,4,45,309,1
2019-11-05,7,59,2019-11-05 07:00:00,7,5,11,2019,4,45,309,1
2019-11-05,8,106,2019-11-05 08:00:00,8,5,11,2019,4,45,309,1
2019-11-05,9,18,2019-11-05 09:00:00,9,5,11,2019,4,45,309,1
2019-11-05,10,117,2019-11-05 10:00:00,10,5,11,2019,4,45,309,1
2019-11-05,11,36,2019-11-05 11:00:00,11,5,11,2019,4,45,309,1
2019-11-05,12,95,2019-11-05 12:00:00,12,5,11,2019,4,45,309,1
2019-11-05,13,109,2019-11-05 13:00:00,13,5,11,2019,4,45,309,1
2019-11-05,14,35,2019-11-05 14:00:00,14,5,11,2019,4,45,309,1
2019-11-05,15,101,2019-11-05 15:00:00,15,5,11,2019,4,45,309,1
2019-11-05,16,157,2019-11-05 16:00:00,16,5,11,2019,4,45,309,1
2019-11-05,17,91,2019-11-05 17:00:00,17,5,11,2019,4,45,309,1
2019-11-05,18,149,2019-11-05 18:00:00,18,5,11,2019,4,45,309,1
2019-11-05,19,122,2019-11-05 19:00:00,19,5,11,2019,4,45,309,1
2019-11-05,20,91,2019-11-05 20:00:00,20,5,11,2019,4,45,309,1
2019-11-05,21,25,2019-11-05 21:00:00,21,5,11,2019,4,45,309,1
2019-11-05,22,4,2019-11-05 22:00:00,22,5,11,2019,4,45,309,1
2019-11-05,23,20,2019-11-05 23:00:00,23,5,11,2019,4,45,309,1
2019-11-06,0,13,2019-11-06 00:00:00,0,6,11,2019,4,45,310,2
2019-11-06,6,44,2019-11-06 06:00:00,6,6,11,2019,4,45,310,2
2019-11-06,7,52,2019-11-06 07:00:00,7,6,11,2019,4,45,310,2
2019-11-06,8,28,2019-11-06 08:00:00,8,6,11,2019,4,45,310,2
2019-11-06,9,111,2019-11-06 09:00:00,9,6,11,2019,4,45,310,2
2019-11-06,10,112,2019-11-06 10:00:00,10,6,11,2019,4,45,310,2
2019-11-06,11,79,2019-11-06 11:00:00,11,6,11,2019,4,45,310,2
2019-11-06,12,97,2019-11-06 12:00:00,12,6,11,2019,4,45,310,2
2019-11-06,13,26,2019-11-06 13:00:00,13,6,11,2019,4,45,310,2
2019-11-06,14,67,2019-11-06 14:00:00,14,6,11,2019,4,45,310,2
2019-11-06,15,79,2019-11-06 15:00:00,15,6,11,2019,4,45,310,2
2019-11-06,16,70,2019-11-06 16:00:00,16,6,11,2019,4,45,310,2
2019-11-06,17,109,2019-11-06 17:00:00,17,6,11,2019,4,45,310,2
2019-11-06,18,124,2019-11-06 18:00:00,18,6,11,2019,4,45,310,2
2019-11-06,19,115,2019-11-06 19:00:00,19,6,11,2019,4,45,310,2
2019-11-06,20,63,2019-11-06 20:00:00,20,6,11,2019,4,45,310,2
2019-11-06,21,95,2019-11-06 21:00:00,21,6,11,2019,4,45,310,2
2019-11-06,22,93,2019-11-06 22:00:00,22,6,11,2019,4,45,310,2
2019-11-06,23,43,2019-11-06 23:00:00,23,6,11,2019,4,45,310,2
2019-11-07,0,52,2019-11-07 00:00:00,0,7,11,2019,4,45,311,3
2019-11-07,1,36,2019-11-07 01:00:00,1,7,11,2019,4,45,311,3
2019-11-07,2,32,2019-11-07 02:00:00,2,7,11,2019,4,45,311,3
2019-11-07,7,75,2019-11-07 07:00:00,7,7,11,2019,4,45,311,3
2019-11-07,8,96,2019-11-07 08:00:00,8,7,11,2019,4,45,311,3
2019-11-07,9,86,2019-11-07 09:00:00,9,7,11,2019,4,45,311,3
2019-11-07,10,82,2019-11-07 10:00:00,10,7,11,2019,4,45,311,3
2019-11-07,11,76,2019-11-07 11:00:00,11,7,11,2019,4,45,311,3
2019-11-07,12,140,2019-11-07 12:00:00,12,7,11,2019,4,45,311,3
2019-11-07,13,79,2019-11-07 13:00:00,13,7,11,2019,4,45,311,3
2019-11-07,14,67,2019-11-07 14:00:00,14,7,11,2019,4,45,311,3
2019-11-07,15,98,2019-11-07 15:00:00,15,7,11,2019,4,45,311,3
2019-11-07,16,117,2019-11-07 16:00:00,16,7,11,2019,4,45,311,3
2019-11-07,17,139,2019-11-07 17:00:00,17,7,11,2019,4,45,311,3
2019-11-07,18,136,2019-11-07 18:00:00,18,7,11,2019,4,45,311,3
2019-11-07,19,144,2019-11-07 19:00:00,19,7,11,2019,4,45,311,3
2019-11-07,20,127,2019-11-07 20:00:00,20,7,11,2019,4,45,311,3
2019-11-07,21,94,2019-11-07 21:00:00,21,7,11,2019,4,45,311,3
2019-11-07,22,86,2019-11-07 22:00:00,22,7,11,2019,4,45,311,3
2019-11-07,23,30,2019-11-07 23:00:00,23,7,11,2019,4,45,311,3
2019-11-08,0,100,2019-11-08 00:00:00,0,8,11,2019,4,45,312,4
2019-11-08,1,13,2019-11-08 01:00:00,1,8,11,2019,4,45,312,4
2019-11-08,2,76,2019-11-08 02:00:00,2,8,11,2019,4,45,312,4
2019-11-08,4,7,2019-11-08 04:00:00,4,8,11,2019,4,45,312,4
2019-11-08,5,46,2019-11-08 05:00:00,5,8,11,2019,4,45,312,4
2019-11-08,6,44,2019-11-08 06:00:00,6,8,11,2019,4,45,312,4
2019-11-08,7,27,2019-11-08 07:00:00,7,8,11,2019,4,45,312,4
2019-11-08,8,106,2019-11-08 08:00:00,8,8,11,2019,4,45,312,4
2019-11-08,9,117,2019-11-08 09:00:00,9,8,11,2019,4,45,312,4
2019-11-08,10,167,2019-11-08 10:00:00,10,8,11,2019,4,45,312,4
2019-11-08,11,92,2019-11-08 11:00:00,11,8,11,2019,4,45,312,4
2019-11-08,12,104,2019-11-08 12:00:00,12,8,11,2019,4,45,312,4
2019-11-08,13,255,2019-11-08 13:00:00,13,8,11,2019,4,45,312,4
2019-11-08,14,163,2019-11-08 14:00:00,14,8,11,2019,4,45,312,4
2019-11-08,15,131,2019-11-08 15:00:00,15,8,11,2019,4,45,312,4
2019-11-08,16,253,2019-11-08 16:00:00,16,8,11,2019,4,45,312,4
2019-11-08,17,174,2019-11-08 17:00:00,17,8,11,2019,4,45,312,4
2019-11-08,18,202,2019-11-08 18:00:00,18,8,11,2019,4,45,312,4
2019-11-08,19,198,2019-11-08 19:00:00,19,8,11,2019,4,45,312,4
2019-11-08,20,91,2019-11-08 20:00:00,20,8,11,2019,4,45,312,4
2019-11-08,21,106,2019-11-08 21:00:00,21,8,11,2019,4,45,312,4
2019-11-08,22,170,2019-11-08 22:00:00,22,8,11,2019,4,45,312,4
2019-11-08,23,83,2019-11-08 23:00:00,23,8,11,2019,4,45,312,4
2019-11-09,0,91,2019-11-09 00:00:00,0,9,11,2019,4,45,313,5
2019-11-09,1,106,2019-11-09 01:00:00,1,9,11,2019,4,45,313,5
2019-11-09,2,93,2019-11-09 02:00:00,2,9,11,2019,4,45,313,5
2019-11-09,3,3,2019-11-09 03:00:00,3,9,11,2019,4,45,313,5
2019-11-09,6,89,2019-11-09 06:00:00,6,9,11,2019,4,45,313,5
2019-11-09,7,18,2019-11-09 07:00:00,7,9,11,2019,4,45,313,5
2019-11-09,8,74,2019-11-09 08:00:00,8,9,11,2019,4,45,313,5
2019-11-09,9,200,2019-11-09 09:00:00,9,9,11,2019,4,45,313,5
2019-11-09,10,232,2019-11-09 10:00:00,10,9,11,2019,4,45,313,5
2019-11-09,11,190,2019-11-09 11:00:00,11,9,11,2019,4,45,313,5
2019-11-09,12,326,2019-11-09 12:00:00,12,9,11,2019,4,45,313,5
2019-11-09,13,252,2019-11-09 13:00:00,13,9,11,2019,4,45,313,5
2019-11-09,14,277,2019-11-09 14:00:00,14,9,11,2019,4,45,313,5
2019-11-09,15,286,2019-11-09 15:00:00,15,9,11,2019,4,45,313,5
2019-11-09,16,284,2019-11-09 16:00:00,16,9,11,2019,4,45,313,5
2019-11-09,17,329,2019-11-09 17:00:00,17,9,11,2019,4,45,313,5
2019-11-09,18,313,2019-11-09 18:00:00,18,9,11,2019,4,45,313,5
2019-11-09,19,264,2019-11-09 19:00:00,19,9,11,2019,4,45,313,5
2019-11-09,20,164,2019-11-09 20:00:00,20,9,11,2019,4,45,313,5
2019-11-09,21,126,2019-11-09 21:00:00,21,9,11,2019,4,45,313,5
2019-11-09,22,68,2019-11-09 22:00:00,22,9,11,2019,4,45,313,5
2019-11-09,23,78,2019-11-09 23:00:00,23,9,11,2019,4,45,313,5
2019-11-10,0,132,2019-11-10 00:00:00,0,10,11,2019,4,45,314,6
2019-11-10,1,80,2019-11-10 01:00:00,1,10,11,2019,4,45,314,6
2019-11-10,2,106,2019-11-10 02:00:00,2,10,11,2019,4,45,314,6
2019-11-10,3,89,2019-11-10 03:00:00,3,10,11,2019,4,45,314,6
2019-11-10,4,86,2019-11-10 04:00:00,4,10,11,2019,4,45,314,6
2019-11-10,6,47,2019-11-10 06:00:00,6,10,11,2019,4,45,314,6
2019-11-10,7,68,2019-11-10 07:00:00,7,10,11,2019,4,45,314,6
2019-11-10,8,76,2019-11-10 08:00:00,8,10,11,2019,4,45,314,6
2019-11-10,9,147,2019-11-10 09:00:00,9,10,11,2019,4,45,314,6
2019-11-10,10,191,2019-11-10 10:00:00,10,10,11,2019,4,45,314,6
2019-11-10,11,139,2019-11-10 11:00:00,11,10,11,2019,4,45,314,6
2019-11-10,12,208,2019-11-10 12:00:00,12,10,11,2019,4,45,314,6
2019-11-10,13,321,2019-11-10 13:00:00,13,10,11,2019,4,45,314,6
2019-11-10,14,257,2019-11-10 14:00:00,14,10,11,2019,4,45,314,6
2019-11-10,15,366,2019-11-10 15:00:00,15,10,11,2019,4,45,314,6
2019-11-10,16,289,2019-11-10 16:00:00,16,10,11,2019,4,45,314,6
2019-11-10,17,259,2019-11-10 17:00:00,17,10,11,2019,4,45,314,6
2019-11-10,18,289,2019-11-10 18:00:00,18,10,11,2019,4,45,314,6
2019-11-10,19,173,2019-11-10 19:00:00,19,10,11,2019,4,45,314,6
2019-11-10,20,192,2019-11-10 20:00:00,20,10,11,2019,4,45,314,6
2019-11-10,21,131,2019-11-10 21:00:00,21,10,11,2019,4,45,314,6
2019-11-10,22,169,2019-11-10 22:00:00,22,10,11,2019,4,45,314,6
2019-11-10,23,69,2019-11-10 23:00:00,23,10,11,2019,4,45,314,6
2019-11-11,0,85,2019-11-11 00:00:00,0,11,11,2019,4,46,315,0
2019-11-11,1,113,2019-11-11 01:00:00,1,11,11,2019,4,46,315,0
2019-11-11,2,35,2019-11-11 02:00:00,2,11,11,2019,4,46,315,0
2019-11-11,3,56,2019-11-11 03:00:00,3,11,11,2019,4,46,315,0
2019-11-11,4,36,2019-11-11 04:00:00,4,11,11,2019,4,46,315,0
2019-11-11,5,3,2019-11-11 05:00:00,5,11,11,2019,4,46,315,0
2019-11-11,6,25,2019-11-11 06:00:00,6,11,11,2019,4,46,315,0
2019-11-11,7,85,2019-11-11 07:00:00,7,11,11,2019,4,46,315,0
2019-11-11,8,67,2019-11-11 08:00:00,8,11,11,2019,4,46,315,0
2019-11-11,9,116,2019-11-11 09:00:00,9,11,11,2019,4,46,315,0
2019-11-11,10,143,2019-11-11 10:00:00,10,11,11,2019,4,46,315,0
2019-11-11,11,181,2019-11-11 11:00:00,11,11,11,2019,4,46,315,0
2019-11-11,12,217,2019-11-11 12:00:00,12,11,11,2019,4,46,315,0
2019-11-11,13,283,2019-11-11 13:00:00,13,11,11,2019,4,46,315,0
2019-11-11,14,242,2019-11-11 14:00:00,14,11,11,2019,4,46,315,0
2019-11-11,15,250,2019-11-11 15:00:00,15,11,11,2019,4,46,315,0
2019-11-11,16,253,2019-11-11 16:00:00,16,11,11,2019,4,46,315,0
2019-11-11,17,239,2019-11-11 17:00:00,17,11,11,2019,4,46,315,0
2019-11-11,18,248,2019-11-11 18:00:00,18,11,11,2019,4,46,315,0
2019-11-11,19,180,2019-11-11 19:00:00,19,11,11,2019,4,46,315,0
2019-11-11,20,126,2019-11-11 20:00:00,20,11,11,2019,4,46,315,0
2019-11-11,21,142,2019-11-11 21:00:00,21,11,11,2019,4,46,315,0
2019-11-11,22,190,2019-11-11 22:00:00,22,11,11,2019,4,46,315,0
2019-11-11,23,51,2019-11-11 23:00:00,23,11,11,2019,4,46,315,0
2019-11-12,0,95,2019-11-12 00:00:00,0,12,11,2019,4,46,316,1
2019-11-12,1,27,2019-11-12 01:00:00,1,12,11,2019,4,46,316,1
2019-11-12,2,72,2019-11-12 02:00:00,2,12,11,2019,4,46,316,1
2019-11-12,5,88,2019-11-12 05:00:00,5,12,11,2019,4,46,316,1
2019-11-12,6,21,2019-11-12 06:00:00,6,12,11,2019,4,46,316,1
2019-11-12,7,93,2019-11-12 07:00:00,7,12,11,2019,4,46,316,1
2019-11-12,8,38,2019-11-12 08:00:00,8,12,11,2019,4,46,316,1
2019-11-12,9,179,2019-11-12 09:00:00,9,12,11,2019,4,46,316,1
2019-11-12,10,173,2019-11-12 10:00:00,10,12,11,2019,4,46,316,1
2019-11-12,11,105,2019-11-12 11:00:00,11,12,11,2019,4,46,316,1
2019-11-12,12,236,2019-11-12 12:00:00,12,12,11,2019,4,46,316,1
2019-11-12,13,194,2019-11-12 13:00:00,13,12,11,2019,4,46,316,1
2019-11-12,14,180,2019-11-12 14:00:00,14,12,11,2019,4,46,316,1
2019-11-12,15,206,2019-11-12 15:00:00,15,12,11,2019,4,46,316,1
2019-11-12,16,162,2019-11-12 16:00:00,16,12,11,2019,4,46,316,1
2019-11-12,17,223,2019-11-12 17:00:00,17,12,11,2019,4,46,316,1
2019-11-12,18,230,2019-11-12 18:00:00,18,12,11,2019,4,46,316,1
2019-11-12,19,200,2019-11-12 19:00:00,19,12,11,2019,4,46,316,1
2019-11-12,20,138,2019-11-12 20:00:00,20,12,11,2019,4,46,316,1
2019-11-12,21,111,2019-11-12 21:00:00,21,12,11,2019,4,46,316,1
2019-11-12,22,169,2019-11-12 22:00:00,22,12,11,2019,4,46,316,1
2019-11-12,23,91,2019-11-12 23:00:00,23,12,11,2019,4,46,316,1
2019-11-13,0,74,2019-11-13 00:00:00,0,13,11,2019,4,46,317,2
2019-11-13,1,75,2019-11-13 01:00:00,1,13,11,2019,4,46,317,2
2019-11-13,2,33,2019-11-13 02:00:00,2,13,11,2019,4,46,317,2
2019-11-13,3,27,2019-11-13 03:00:00,3,13,11,2019,4,46,317,2
2019-11-13,7,7,2019-11-13 07:00:00,7,13,11,2019,4,46,317,2
2019-11-13,8,60,2019-11-13 08:00:00,8,13,11,2019,4,46,317,2
2019-11-13,9,87,2019-11-13 09:00:00,9,13,11,2019,4,46,317,2
2019-11-13,10,147,2019-11-13 10:00:00,10,13,11,2019,4,46,317,2
2019-11-13,11,167,2019-11-13 11:00:00,11,13,11,2019,4,46,317,2
2019-11-13,12,202,2019-11-13 12:00:00,12,13,11,2019,4,46,317,2
2019-11-13,13,263,2019-11-13 13:00:00,13,13,11,2019,4,46,317,2
2019-11-13,14,253,2019-11-13 14:00:00,14,13,11,2019,4,46,317,2
2019-11-13,15,245,2019-11-13 15:00:00,15,13,11,2019,4,46,317,2
2019-11-13,16,226,2019-11-13 16:00:00,16,13,11,2019,4,46,317,2
2019-11-13,17,294,2019-11-13 17:00:00,17,13,11,2019,4,46,317,2
2019-11-13,18,298,2019-11-13 18:00:00,18,13,11,2019,4,46,317,2
2019-11-13,19,313,2019-11-13 19:00:00,19,13,11,2019,4,46,317,2
2019-11-13,20,189,2019-11-13 20:00:00,20,13,11,2019,4,46,317,2
2019-11-13,21,149,2019-11-13 21:00:00,21,13,11,2019,4,46,317,2
2019-11-13,22,186,2019-11-13 22:00:00,22,13,11,2019,4,46,317,2
2019-11-13,23,123,2019-11-13 23:00:00,23,13,11,2019,4,46,317,2
2019-11-14,0,114,2019-11-14 00:00:00,0,14,11,2019,4,46,318,3
2019-11-14,1,53,2019-11-14 01:00:00,1,14,11,2019,4,46,318,3
2019-11-14,2,68,2019-11-14 02:00:00,2,14,11,2019,4,46,318,3
2019-11-14,3,38,2019-11-14 03:00:00,3,14,11,2019,4,46,318,3
2019-11-14,4,35,2019-11-14 04:00:00,4,14,11,2019,4,46,318,3
2019-11-14,5,66,2019-11-14 05:00:00,5,14,11,2019,4,46,318,3
2019-11-14,6,31,2019-11-14 06:00:00,6,14,11,2019,4,46,318,3
2019-11-14,7,28,2019-11-14 07:00:00,7,14,11,2019,4,46,318,3
2019-11-14,8,32,2019-11-14 08:00:00,8,14,11,2019,4,46,318,3
2019-11-14,9,51,2019-11-14 09:00:00,9,14,11,2019,4,46,318,3
2019-11-14,10,181,2019-11-14 10:00:00,10,14,11,2019,4,46,318,3
2019-11-14,11,224,2019-11-14 11:00:00,11,14,11,2019,4,46,318,3
2019-11-14,12,242,2019-11-14 12:00:00,12,14,11,2019,4,46,318,3
2019-11-14,13,209,2019-11-14 13:00:00,13,14,11,2019,4,46,318,3
2019-11-14,14,289,2019-11-14 14:00:00,14,14,11,2019,4,46,318,3
2019-11-14,15,355,2019-11-14 15:00:00,15,14,11,2019,4,46,318,3
2019-11-14,16,289,2019-11-14 16:00:00,16,14,11,2019,4,46,318,3
2019-11-14,17,330,2019-11-14 17:00:00,17,14,11,2019,4,46,318,3
2019-11-14,18,327,2019-11-14 18:00:00,18,14,11,2019,4,46,318,3
2019-11-14,19,312,2019-11-14 19:00:00,19,14,11,2019,4,46,318,3
2019-11-14,20,195,2019-11-14 20:00:00,20,14,11,2019,4,46,318,3
2019-11-14,21,239,2019-11-14 21:00:00,21,14,11,2019,4,46,318,3
2019-11-14,22,183,2019-11-14 22:00:00,22,14,11,2019,4,46,318,3
2019-11-14,23,139,2019-11-14 23:00:00,23,14,11,2019,4,46,318,3
2019-11-15,0,155,2019-11-15 00:00:00,0,15,11,2019,4,46,319,4
2019-11-15,1,162,2019-11-15 01:00:00,1,15,11,2019,4,46,319,4
2019-11-15,2,128,2019-11-15 02:00:00,2,15,11,2019,4,46,319,4
2019-11-15,3,17,2019-11-15 03:00:00,3,15,11,2019,4,46,319,4
2019-11-15,4,43,2019-11-15 04:00:00,4,15,11,2019,4,46,319,4
2019-11-15,5,47,2019-11-15 05:00:00,5,15,11,2019,4,46,319,4
2019-11-15,6,36,2019-11-15 06:00:00,6,15,11,2019,4,46,319,4
2019-11-15,7,55,2019-11-15 07:00:00,7,15,11,2019,4,46,319,4
2019-11-15,8,72,2019-11-15 08:00:00,8,15,11,2019,4,46,319,4
2019-11-15,9,109,2019-11-15 09:00:00,9,15,11,2019,4,46,319,4
2019-11-15,10,166,2019-11-15 10:00:00,10,15,11,2019,4,46,319,4
2019-11-15,11,121,2019-11-15 11:00:00,11,15,11,2019,4,46,319,4
2019-11-15,12,261,2019-11-15 12:00:00,12,15,11,2019,4,46,319,4
2019-11-15,13,232,2019-11-15 13:00:00,13,15,11,2019,4,46,319,4
2019-11-15,14,235,2019-11-15 14:00:00,14,15,11,2019,4,46,319,4
2019-11-15,15,125,2019-11-15 15:00:00,15,15,11,2019,4,46,319,4
2019-11-15,16,88,2019-11-15 16:00:00,16,15,11,2019,4,46,319,4
2019-11-15,17,47,2019-11-15 17:00:00,17,15,11,2019,4,46,319,4
2019-11-15,18,128,2019-11-15 18:00:00,18,15,11,2019,4,46,319,4
